id,RAdeg,DEdeg
20,236.85284296655098,62.27412236763791
21,216.18986847814412,57.23799926458511
22,185.32747072203202,82.23840038960715
23,238.79591915892638,70.33260959145224
24,179.99444546974954,72.04852714041753
25,261.155809523566,70.72699086597206
26,212.9346765732653,70.71968471421735
27,217.73427958266987,62.9508640019865
28,174.70605869547387,70.87002581159554
29,228.29338861138646,57.974381919976615
