,Unnamed: 0,NAME,RA,DEC,LAMBDA,Z_SPEC
1,1,RMJ164019.8+464241.5,250.08254838650882,46.711531353604364,199.53928,-1.0
2,2,RMJ131129.5-012028.0,197.87295717057876,-1.3411162795331073,164.71217,-1.0
3,3,RMJ090912.2+105824.9,137.30074463519105,10.97359493545774,174.70418,-1.0
5,5,RMJ003208.2+180625.3,8.034264550807734,18.107023938907663,248.38571000000002,-1.0
7,7,RMJ100214.1+203216.6,150.55890608070382,20.537949366927048,151.36407,0.31961888
9,9,RMJ091753.4+514337.5,139.47258307756059,51.72709579554531,153.60655,-1.0
11,11,RMJ004629.3+202804.8,11.622199893045266,20.46801265525455,123.355934,-1.0
12,12,RMJ131505.2+514902.8,198.77181588825118,51.817445557395324,152.5387,-1.0
13,13,RMJ170948.6+342728.3,257.4523763854611,34.457860565028746,112.78424,-1.0
15,15,RMJ212826.3+013603.1,322.1095848383233,1.6008717051466164,189.28793000000002,-1.0
16,16,RMJ092030.0+302946.8,140.12508065960202,30.49634663477048,38.690826,-1.0
17,17,RMJ073220.3+314120.7,113.0846444112248,31.68908325987094,120.09137,-1.0
21,21,RMJ120025.3+032049.2,180.1056198836793,3.3469985100854744,103.02105999999999,-1.0
26,26,RMJ023952.7-013418.9,39.96968588108047,-1.571916449168805,174.6279,-1.0
27,27,RMJ231147.6+034107.6,347.94853803888344,3.685453931481794,166.20715,-1.0
28,28,RMJ133238.4+503336.0,203.16004737928918,50.5599991282856,152.87431,-1.0
29,29,RMJ113613.0+400235.8,174.05435379455596,40.043272298621616,155.13205,0.29043645
30,30,RMJ230800.7-015543.3,347.0030591020877,-1.928682710799742,161.95102,-1.0
32,32,RMJ164322.3+132146.8,250.84303523084736,13.36298791364368,111.212975,-1.0
35,35,RMJ160319.0+031644.6,240.82910986199246,3.279047860779696,132.08178999999998,0.22219734
36,36,RMJ230707.5+163246.1,346.78124558760084,16.546128880891338,130.17491,-1.0
38,38,RMJ222356.9-013459.7,335.9872250642967,-1.5832570545784652,90.71029,-1.0
40,40,RMJ233352.4+070453.8,353.4685242944783,7.081600718193871,143.55353,-1.0
41,41,RMJ230822.2-021131.8,347.0926165444992,-2.192174723098411,137.75664,-1.0
43,43,RMJ151011.7+332911.3,227.5488032387406,33.486467734774344,99.80225,-1.0
45,45,RMJ010455.4+000336.3,16.230713631398995,0.060093083024781925,128.67991999999998,0.2721152
46,46,RMJ221840.3-034647.7,334.6680863814606,-3.7799258814011765,85.43207,-1.0
47,47,RMJ224158.1+173303.7,340.492031496632,17.551036322700483,126.30015,-1.0
48,48,RMJ124922.1+494742.1,192.34208293620438,49.79503970710243,129.30536999999998,0.28635317
50,50,RMJ120112.2+230557.3,180.3008278719465,23.09925038899426,131.34955,-1.0
51,51,RMJ232214.8+283115.4,350.5614916018482,28.52093384874184,163.93417,-1.0
54,54,RMJ211849.1+003337.2,319.70445737476336,0.5603428343103302,120.28969,0.27648670000000003
55,55,RMJ005600.3+262032.3,14.001076223842913,26.342296732877532,112.92153,-1.0
57,57,RMJ112358.8+212849.7,170.99501800005066,21.480468465308213,113.59275,-1.0
58,58,RMJ101734.3+593339.8,154.39302393136964,59.561061039218615,123.76782,-1.0
59,59,RMJ130650.0+463333.4,196.70831678088703,46.559272810847816,122.379616,-1.0
60,60,RMJ150019.5+212209.9,225.0813242549216,21.36941389251641,91.82390600000001,-1.0
65,65,RMJ215608.6+012327.4,329.0357865399938,1.39094264498456,115.48437,-1.0
66,66,RMJ132701.0+021219.5,201.75420950276046,2.2054218806332626,115.16402,0.26011485
68,68,RMJ013716.8+075256.1,24.32016012607767,7.882243008341106,100.19888,0.2576128
70,70,RMJ232104.1+291134.5,350.2672744933654,29.192914968803073,238.77507000000003,-1.0
71,71,RMJ115353.2+425213.2,178.47159147083389,42.87034577021864,117.05563000000001,0.33426642
73,73,RMJ002037.2+283934.2,5.154801996411494,28.65948685260943,80.718285,-1.0
74,74,RMJ091617.6-002405.7,139.07315528677307,-0.4015762682731477,110.93838500000001,0.31796968
76,76,RMJ105417.5+143904.2,163.5730968002746,14.651168356742813,125.01873,0.2994365
77,77,RMJ132703.5+534952.2,201.76472994263167,53.83117773154536,34.83132,-1.0
79,79,RMJ222602.2+172247.1,336.5092849539111,17.379739277262658,74.28068499999999,-1.0
80,80,RMJ223423.6+055017.8,338.5984446038348,5.838285328229,95.3478,-1.0
81,81,RMJ132724.2+534656.5,201.85063858272576,53.782349296256655,120.82361000000002,0.41126522
83,83,RMJ001941.3+251807.3,4.922222186136878,25.30203726079638,147.33676,-1.0
85,85,RMJ220052.6+205809.3,330.2190235630608,20.969254034035316,91.25947,-1.0
86,86,RMJ003353.1-075210.4,8.471426198257149,-7.869543305681293,128.19176000000002,-1.0
88,88,RMJ215021.3-084718.3,327.5889258928229,-8.788427356281481,150.64708000000002,0.39517346
90,90,RMJ000311.6-060530.1,0.7982613503413916,-6.091694414143023,109.55018600000001,-1.0
91,91,RMJ152745.8+065233.6,231.94095862197884,6.876006759440544,131.86821,0.3872452
92,92,RMJ021952.2+012952.2,34.96731211051281,1.4978336251720632,127.03238999999999,0.36501300000000003
93,93,RMJ082944.9+382754.4,127.43721549226255,38.465112560073926,145.68922,0.39185145
97,97,RMJ144431.8+311336.0,221.1324747631169,31.226671188030405,114.7979,-1.0
98,98,RMJ001938.7+033557.3,4.911069186700388,3.5992569126673364,108.60438,0.26907504
99,99,RMJ091105.6+610747.4,137.7733265845257,61.12982540020803,111.50282,-1.0
100,100,RMJ224527.7+280900.8,341.3656101720598,28.150217479206127,131.80719,-1.0
101,101,RMJ151514.1+042310.4,228.80879769402281,4.386217797780727,75.729904,0.094680585
102,102,RMJ155953.9+220822.7,239.97459324946618,22.139645502545577,152.05053999999998,-1.0
104,104,RMJ234437.7+030503.6,356.1571905640894,3.0843211733922846,139.17533999999998,0.34974605
105,105,RMJ075613.3+301356.4,119.05552323533595,30.232331627634416,147.03166000000002,0.44108585
106,106,RMJ161610.2+065504.4,244.0423671483488,6.917901644385108,120.56428000000001,0.34066302
107,107,RMJ231912.2-022704.4,349.8008101027248,-2.4512182171440147,70.10082,0.10932119
109,109,RMJ122651.1+214952.3,186.71297107030225,21.831201234692568,178.50267,0.4379413
110,110,RMJ153641.2-020125.2,234.17178374899188,-2.0236755390906205,81.95393,0.14353341
112,112,RMJ004118.5+252609.1,10.32710489474789,25.43585063121003,80.44369499999999,-1.0
114,114,RMJ122902.5+473720.6,187.26057191239278,47.62237914373845,111.62486000000001,-1.0
115,115,RMJ093515.3+004746.0,143.81357826104534,0.7961192442362642,118.64215,0.35826087
117,117,RMJ143026.4+243711.3,217.60998832428777,24.61980382359407,78.32325,0.13557237
118,118,RMJ092229.1+545947.3,140.62124137239124,54.996458978834454,84.82186999999999,0.18362965
119,119,RMJ094257.5+465849.8,145.7394109232552,46.98049972924036,131.15123,-1.0
120,120,RMJ221639.7+261142.1,334.1654355149437,26.195027689740677,127.8409,-1.0
121,121,RMJ140358.9+154409.6,210.9952639833258,15.735987214638598,81.72511,0.18019523
122,122,RMJ000343.8+100123.8,0.9324948495495278,10.023269846272967,131.42581,0.3743051
123,123,RMJ133649.4+102624.1,204.20577641853038,10.440019004466864,82.68616999999999,0.1551845
124,124,RMJ092121.1+031713.2,140.3379643256792,3.2870090443170112,120.27443000000001,0.3512842
125,125,RMJ231122.4+051657.8,347.8433823648272,5.2827147169324835,153.82011,-1.0
127,127,RMJ002635.7+170943.1,6.648616031470682,17.16196944261077,137.11592,-1.0
129,129,RMJ003818.1+092747.5,9.57549800341985,9.463182441093377,103.58549000000001,-1.0
130,130,RMJ004949.8+242702.0,12.457629827111305,24.45054859778148,70.5127,-1.0
131,131,RMJ122241.3+020558.9,185.6720934931271,2.0997009148511507,95.18,0.22866239
132,132,RMJ114224.8+583205.6,175.60324812019962,58.53487722839746,105.88898999999999,-1.0
133,133,RMJ233500.9+053557.0,353.7537024561271,5.599174142884136,86.957565,-1.0
134,134,RMJ221848.0-025824.9,334.69992552802967,-2.9735696294185434,66.43963000000001,-1.0
135,135,RMJ101113.0-020235.5,152.80422265706414,-2.043204801043593,89.12377,-1.0
136,136,RMJ000920.7+064923.1,2.3360866391128643,6.823088301213932,105.538124,-1.0
137,137,RMJ012243.6+130059.4,20.681591672340968,13.016497434228626,91.13743000000001,-1.0
140,140,RMJ153303.5-004616.5,233.26477778413937,-0.7712502474892479,79.5284,0.151777
141,141,RMJ163349.5+243253.0,248.45633642499385,24.548048982620106,88.65087,-1.0
142,142,RMJ121731.2+364111.3,184.37982555505369,36.68645842804701,125.8425,0.36553648
143,143,RMJ001145.3+322456.4,2.9386063118792554,32.415656715105726,79.63518,-1.0
144,144,RMJ132722.9+033745.1,201.84549713948246,3.629195635850618,96.20208000000001,0.22466692
145,145,RMJ085754.0+031035.2,134.47510768960242,3.1764365082031816,90.90861,-1.0
146,146,RMJ093049.7+285108.0,142.7069494638422,28.85222610721057,105.81271000000001,-1.0
148,148,RMJ145213.1+375251.9,223.05448193839214,37.881090670959146,101.9227,-1.0
149,149,RMJ021953.5+024707.1,34.97286236437526,2.785293187416784,110.831604,-1.0
150,150,RMJ082319.3+155745.8,125.83033267095192,15.96272470961174,82.07597,0.15255272
151,151,RMJ115049.1+621948.4,177.70470308658378,62.33010963949642,113.10458999999999,0.34522048
152,152,RMJ113804.2+275838.3,174.5176015745367,27.97729818308859,116.567474,0.44741425
153,153,RMJ111514.8+531954.6,168.8118656245974,53.33182359555929,184.81822,0.46642120000000004
154,154,RMJ084617.5+050803.8,131.5727437563899,5.134378654131286,94.98168000000001,0.2365112
155,155,RMJ121756.8+204016.9,184.48662777963824,20.67136752278499,89.71871999999999,0.20075789
157,157,RMJ010032.8+044900.5,15.136647164563158,4.816792742608429,115.25555,0.341505
158,158,RMJ082728.4+223245.7,126.86845647940343,22.546027187186684,119.20658,-1.0
161,161,RMJ002224.7+231733.0,5.602896632471584,23.292492579949798,81.130165,-1.0
163,163,RMJ003321.6+102725.7,8.339866462991099,10.457140859821095,142.47041000000002,0.43675379999999997
164,164,RMJ140746.5+140011.9,211.94373261424641,14.003305890560632,67.1261,-1.0
166,166,RMJ005138.6+271959.9,12.910865472980275,27.33330318237836,140.19743,-1.0
167,167,RMJ225706.2+053349.5,344.27564095724586,5.563752660712536,69.82623000000001,-1.0
168,168,RMJ100835.7+171443.8,152.14878614834615,17.245503750170734,61.252937,-1.0
169,169,RMJ113811.0+275534.6,174.5459893141711,27.926287575485247,41.2079,-1.0
171,171,RMJ172446.8+320234.9,261.194947638601,32.04302165573092,85.935486,-1.0
172,172,RMJ130400.9+673023.9,196.00366462936557,67.5066435660826,90.05433000000001,0.22123879999999999
173,173,RMJ225946.5+310223.9,344.94378670174945,31.03996403197944,75.485825,-1.0
174,174,RMJ004155.0+212237.4,10.479346042076088,21.377058662332992,60.627480000000006,-1.0
175,175,RMJ103144.3+350229.0,157.93471429315932,35.041395310108015,68.331245,-1.0
176,176,RMJ145058.7+311742.0,222.74462613880263,31.29499444192225,75.28751,0.16570234
177,177,RMJ222842.7+083924.4,337.17778435319144,8.656782036448227,181.12653,-1.0
178,178,RMJ114935.7+222354.6,177.39869494668847,22.398498878431152,231.0408,-1.0
179,179,RMJ000158.5+120358.0,0.4936709341932328,12.066117621618426,83.47943000000001,-1.0
181,181,RMJ224712.3-020537.8,341.80120846766516,-2.093830602086661,119.20658,-1.0
182,182,RMJ221345.3+063210.5,333.43888782954605,6.536256820769286,125.4001,-1.0
184,184,RMJ082605.8+401731.1,126.52400684841085,40.291977921564815,137.72612,0.40219858
185,185,RMJ215413.1-035953.2,328.5546363531468,-3.998111400341023,78.15545,-1.0
186,186,RMJ232040.8+115603.9,350.1701093238131,11.934428808776893,112.60118,-1.0
188,188,RMJ145447.1+542233.1,223.69616068862564,54.37587473555687,61.878387,-1.0
190,190,RMJ132511.2+573601.6,201.29657250263043,57.60043938842629,68.865166,-1.0
191,191,RMJ221059.3-065323.9,332.7471552615212,-6.889981263699413,128.48161000000002,-1.0
192,192,RMJ083539.7+365225.5,128.91552313766326,36.873761455891426,98.780174,0.29157805
194,194,RMJ114806.9-023420.3,177.02885081291004,-2.5723185947035763,101.7854,-1.0
195,195,RMJ102108.8+144603.6,155.2866704709054,14.767664392406068,83.05229,0.24245864
196,196,RMJ134347.5+094652.4,205.94801009792968,9.781220228794457,73.54845,0.21168223
198,198,RMJ123658.6+631114.1,189.24419316133014,63.187245413665174,102.56341,-1.0
199,199,RMJ072646.8+423150.5,111.69480309714741,42.530683627099954,65.69213,0.18237486
200,200,RMJ212107.6+051944.0,320.2817146187012,5.328886382928081,74.32645,0.14540547
201,201,RMJ001051.4+290940.2,2.714136576083092,29.16115396854516,105.09573,-1.0
202,202,RMJ094024.6+022839.5,145.1024352261395,2.4776433377429177,62.732666,0.15298745
203,203,RMJ102228.4+500620.2,155.61843106722844,50.10561774744085,79.17753,-1.0
204,204,RMJ122147.0+074823.5,185.4457433799524,7.806530990245651,67.00406,0.13709411
205,205,RMJ085138.9+333106.2,132.9119580862785,33.518376242941706,109.96207,-1.0
208,208,RMJ130550.8+305417.4,196.46153959364082,30.90482993357116,74.26543000000001,-1.0
209,209,RMJ221715.8+090310.1,334.315983702489,9.052793669803416,98.490326,0.28823164
210,210,RMJ012713.6+002206.2,21.806780682788315,0.3683824789556343,107.64331000000001,0.33799179999999995
211,211,RMJ012542.3-063442.3,21.426365942207184,-6.57842375184543,159.34242,-1.0
212,212,RMJ092200.5+515521.0,140.5021024446225,51.922499840329436,91.854416,0.20396967
213,213,RMJ080747.3+394635.6,121.94717559188804,39.77655630784068,125.72046,0.36969367
214,214,RMJ133029.5+490847.9,202.62275243964473,49.14663461908693,117.89465,0.33143279999999997
215,215,RMJ113252.2+395036.0,173.2174449797248,39.84333417776916,94.96643,-1.0
218,218,RMJ143821.9+034013.2,219.59111370967875,3.6703463927301283,80.489456,0.22467905
219,219,RMJ234335.7+001951.3,355.89862430637163,0.3309302019272366,78.58259,0.26943725
220,220,RMJ134502.1-024838.0,206.2585909749629,-2.810568311392039,197.57138,0.52037805
221,221,RMJ081545.8+100410.7,123.94099276150507,10.069641727964427,95.43933,0.2772374
222,222,RMJ011717.7+154516.9,19.32384284887649,15.754706183149311,93.181595,0.34496918
223,223,RMJ224715.8-030147.0,341.8157147386808,-3.0297221844497155,80.01655600000001,0.18249871
224,224,RMJ221145.9-034944.5,332.94131100281584,-3.829028699471588,159.4187,-1.0
226,226,RMJ081659.3+490141.1,124.24715600041452,49.028086349200144,105.41608400000001,0.35895228
227,227,RMJ085023.9+001536.4,132.59971858822274,0.2601200744886376,68.40751999999999,0.19607635
228,228,RMJ113025.0+054411.5,172.60423455872686,5.736522184291929,104.744865,-1.0
230,230,RMJ230214.1+064930.9,345.5588386997249,6.825237361974269,94.1274,-1.0
231,231,RMJ092346.3+084058.8,140.94279660515414,8.683010182132776,64.89887,0.13090296
232,232,RMJ081018.2+181518.1,122.57587657064808,18.255028578651558,122.242325,0.42180753
233,233,RMJ163800.9+375259.9,249.50361271456444,37.88330188497,60.169830000000005,-1.0
235,235,RMJ111456.8+592649.3,168.73673658814369,59.44702947234783,93.16634,0.35886356
236,236,RMJ012847.1-074200.6,22.1963310045994,-7.700178633455137,113.8826,-1.0
237,237,RMJ082959.5+561944.5,127.49773905910564,56.329037322728894,98.84119399999999,0.27079877
238,238,RMJ153618.6+373837.7,234.07730570680096,37.64380939900804,70.69575999999999,-1.0
239,239,RMJ100406.9+204910.4,151.02891642163655,20.819556577936183,93.273125,0.31243062
240,240,RMJ084231.1+474918.6,130.6294969503746,47.821838282390594,104.973694,0.38171563
241,241,RMJ001556.0+334143.4,3.9832136615206655,33.695395670561076,84.42524,-1.0
243,243,RMJ103250.4+135242.5,158.21007714820757,13.878480583916733,91.732376,0.3152054
244,244,RMJ023054.9+024719.6,37.72873933373029,2.7887739529826487,91.732376,-1.0
245,245,RMJ085940.1+611938.0,134.91727692850088,61.32722082961346,78.03341,0.2537103
246,246,RMJ235538.8+014555.0,358.91160430600587,1.7652663574060532,83.3879,0.22588354
247,247,RMJ122214.9+402759.3,185.56188505956328,40.46646219873503,101.90744000000001,0.31321198
249,249,RMJ142921.1+230630.0,217.33799376643466,23.10832912159709,58.53755,0.13480453
250,250,RMJ113314.7+662246.3,173.31136009806502,66.3795321673511,57.805313,-1.0
252,252,RMJ151738.7+152123.6,229.41115782253544,15.35655517554192,86.499916,0.34496224
253,253,RMJ111408.4+042038.7,168.5348187405175,4.344080838741388,80.809814,-1.0
254,254,RMJ215427.3+003834.1,328.6135496593841,0.6427939531341382,84.88289,0.22119986
256,256,RMJ100655.7+315934.9,151.73208633208824,31.993018466669945,114.88943,-1.0
257,257,RMJ010101.5-095717.1,15.256445462994833,-9.954742782288523,63.449654,0.15044478
259,259,RMJ152138.4+320712.5,230.4100562296104,32.120127447921355,57.912093999999996,0.11341745
260,260,RMJ082602.7+041939.5,126.5110659425,4.327631268967237,179.25017,-1.0
262,262,RMJ140117.8+250150.2,210.32399919166284,25.03060571776305,122.150795,-1.0
264,264,RMJ005105.2+261716.7,12.771797942357352,26.287973218104238,82.03021,-1.0
266,266,RMJ151253.9+141814.2,228.2247555752496,14.303951093524773,67.17187,0.18031828
267,267,RMJ233326.1+092526.2,353.35868094425774,9.42395264350569,62.35129499999999,-1.0
268,268,RMJ151721.9-004256.3,229.341131234424,-0.7156469301967044,58.125664,-1.0
269,269,RMJ112815.4+254922.6,172.0640233069248,25.82293531702648,106.36188999999999,0.33992344
271,271,RMJ143740.3+301200.3,219.4178982326761,30.20007920968648,97.60554,0.33983114
272,272,RMJ145308.4+215339.3,223.28480803386498,21.894238869385802,68.758385,-1.0
273,273,RMJ074323.1+173341.9,115.8462623922178,17.561638524621625,54.41871,-1.0
274,274,RMJ121106.6+284743.2,182.77737163411427,28.795322389121328,105.40083,0.39730233
275,275,RMJ143321.8+292701.3,218.3409807782051,29.45037440805153,80.764046,0.22082463
276,276,RMJ110455.5+472515.6,166.23145049284113,47.42101288520093,73.13656,0.21877946
277,277,RMJ114739.1+252909.9,176.912978931759,25.486073929854776,51.947403,-1.0
278,278,RMJ132030.7+332614.6,200.12791057199607,33.43737609675003,60.76478,-1.0
279,279,RMJ140240.4+174522.8,210.66822871550488,17.75632211513427,62.686905,0.19133049
281,281,RMJ130315.5+315018.5,195.81454919438488,31.83846045163863,61.008858,-1.0
282,282,RMJ165443.3+400246.5,253.6803073025745,40.04624455015915,62.808944999999994,-1.0
283,283,RMJ081751.8+302109.2,124.46590519836832,30.35255008732456,119.96933,0.4094326
284,284,RMJ124150.3+194655.9,190.45976022697246,19.782202782584875,91.976456,0.28660524
285,285,RMJ142724.6+554500.0,216.8523279791414,55.75000116601782,58.81214,-1.0
286,286,RMJ163509.2+152951.5,248.78848636394585,15.497636327531435,143.08061,0.47448984
288,288,RMJ144032.0-013727.1,220.13341330676081,-1.62418757631147,88.83393000000001,0.32227212
289,289,RMJ224721.9+263750.6,341.84143672744665,26.630716082849546,127.99345,-1.0
290,290,RMJ115518.0+232417.8,178.82501455604046,23.404945038423424,82.25903000000001,-1.0
291,291,RMJ112951.5+025616.7,172.46469947626252,2.937972652374772,84.97442,0.22713777
293,293,RMJ092207.6+034558.8,140.53187200525454,3.76632940215769,96.72075,0.27013728
294,294,RMJ004229.4+252252.5,10.62229788591702,25.381242119439374,49.826958000000005,-1.0
295,295,RMJ004511.7+084111.0,11.298848605027954,8.686376099296877,96.58346,0.29164845
296,296,RMJ234024.6+103349.7,355.1024813368405,10.563807309756603,77.01132,-1.0
297,297,RMJ112659.2+234420.3,171.74673846399438,23.738971858798187,92.11375,0.30025145
298,298,RMJ142334.3+162840.1,215.89285895602225,16.477798457779667,73.41115,0.23599586
299,299,RMJ094724.2+380845.9,146.85085849298787,38.14607394439294,137.69562,0.45155537
300,300,RMJ091821.4+611029.6,139.5892214503993,61.17489721119409,83.11331,0.2794803
301,301,RMJ002307.2-000348.6,5.780111977150966,-0.06350509606867402,49.170998,0.16111502
302,302,RMJ002510.9+080756.5,6.2954214984840755,8.132370513818138,68.13293,0.18613274
303,303,RMJ110608.5+333339.7,166.53535341726058,33.56102371348592,167.24448999999998,0.48811108
304,304,RMJ103120.5+140534.3,157.83527714064257,14.092870207011291,89.59668,0.31879646
305,305,RMJ103034.8+141541.8,157.64494027133966,14.261607250427227,85.874466,0.31737859999999996
306,306,RMJ222704.6-053031.9,336.76896503523085,-5.5088517398367856,111.89945,-1.0
307,307,RMJ094110.2+123413.8,145.29230354735324,12.57049580867383,71.41275,0.18003608
308,308,RMJ162659.0+552829.8,246.7458321507609,55.47495393067781,63.464905,-1.0
309,309,RMJ115319.3+075557.0,178.33024411841419,7.932494639319433,119.16082,0.42970052
311,311,RMJ011227.8+033302.0,18.115872518708894,3.5505486870529515,121.83044,0.4006502
312,312,RMJ094655.3+151126.5,146.73028244800727,15.190685794046914,76.29434,0.2406286
313,313,RMJ082150.6+011149.5,125.46103525365237,1.1970884111164568,61.359719999999996,-1.0
314,314,RMJ084605.8+365654.4,131.52415076915779,36.94843215294033,83.18959,0.28636032
315,315,RMJ111309.6+235658.9,168.29014098510163,23.949687117077964,85.59988,-1.0
316,316,RMJ082930.6+370143.1,127.37754522498581,37.02864194895725,78.4758,0.32396904
317,317,RMJ162332.8+272149.2,245.8866421058844,27.363663093723968,132.63097,0.4286144
318,318,RMJ114551.8-022010.5,176.46580071321122,-2.3362479351930587,53.48815,0.121508844
319,319,RMJ084527.8+032738.9,131.3656953047443,3.4608063875877417,90.16111,0.32891917
320,320,RMJ120435.1+035723.1,181.1464047218544,3.9564206131855975,68.56007,0.16266395
322,322,RMJ082026.8+073650.1,125.11184818605564,7.613922884424269,79.60467,-1.0
323,323,RMJ113825.4+270221.2,174.60567644837727,27.039225989817176,84.9134,0.30827835
324,324,RMJ112946.4+234927.5,172.44349200401763,23.82429681785997,66.77524,-1.0
325,325,RMJ121937.2-031834.2,184.90500720617158,-3.3095125435938284,87.781334,0.30000347
326,326,RMJ133224.5+502425.8,203.10213421280997,50.40715638104107,51.855872999999995,-1.0
328,328,RMJ113608.5+201913.0,174.0356000127671,20.32027318322177,84.94391,0.31336132
329,329,RMJ144415.9+355713.1,221.06605124741023,35.95362562270128,97.34621,0.35281935
330,330,RMJ115949.9+282051.9,179.95796173999105,28.347738323595546,98.368286,0.33671585
331,331,RMJ103652.7+445235.0,159.2194344698466,44.87639118080577,58.140923,0.12359836
333,333,RMJ224023.2+265741.4,340.09664013371435,26.96151347986175,84.71509,-1.0
334,334,RMJ012900.7-084520.2,22.25282441748736,-8.755604808670276,93.730774,0.35849252
335,335,RMJ014000.8-055502.8,25.003338601269192,-5.917439176111329,124.89668999999999,-1.0
336,336,RMJ153521.7+372345.8,233.84050489542182,37.396055343540134,54.20514,0.1536661
338,338,RMJ015716.0-000718.2,29.31663723665525,-0.12171413165781607,101.1752,0.38782883
339,339,RMJ143201.0+293253.3,218.0041126552388,29.548137473409227,86.10329,0.21909827
340,340,RMJ093356.0+385239.0,143.4834801346662,38.877509457812025,68.666855,0.24556407
341,341,RMJ073720.9+351741.7,114.33720906162357,35.29491907023847,76.1723,0.21040428
343,343,RMJ082615.4+041652.9,126.5641681091642,4.281354111480208,41.52825,-1.0
344,344,RMJ081305.4+292014.8,123.27251428522725,29.337453838832012,97.23942,0.37274757
345,345,RMJ213512.2-010255.8,323.800857239922,-1.0488416343798814,124.6221,-1.0
346,346,RMJ145656.7+064650.9,224.2363408473141,6.780796727198579,85.70666,0.3123292
347,347,RMJ010819.0+275802.1,17.079356486064967,27.967261939180283,78.06392,-1.0
348,348,RMJ230739.9+013055.8,346.9162601030725,1.5155092100714385,107.93316000000002,0.3881683
349,349,RMJ154126.5+044355.2,235.36044301080486,4.731995586641538,53.38137,0.10939936
352,352,RMJ112452.3+414002.9,171.21791638941474,41.66746008575619,71.48902,-1.0
353,353,RMJ084229.7+081808.2,130.62388650354953,8.302270549029991,80.626755,0.21568167
354,354,RMJ233424.1+175923.5,353.60039267958376,17.989865928330666,139.61774,-1.0
355,355,RMJ154833.7+360535.7,237.1405341856728,36.09323679843965,87.93388,0.23817937
356,356,RMJ110310.9+041837.9,165.79529432451758,4.310533809273719,87.079605,0.32571313
358,358,RMJ172009.6+274008.1,260.04019189376504,27.668911079292783,67.69054,-1.0
359,359,RMJ104311.1+150151.9,160.79618668858672,15.03108195004874,120.83887,-1.0
361,361,RMJ005231.4+221533.2,13.130931643366466,22.259233626029868,66.54641,-1.0
363,363,RMJ223258.6-090335.0,338.24410601379503,-9.059714109915054,73.82304,0.2526706
364,364,RMJ153519.5+342128.7,233.83108140443687,34.35797233346939,82.82347,0.234746
366,366,RMJ234517.1-030238.9,356.32118688936964,-3.0441301402937264,100.94638,0.31887020000000005
367,367,RMJ025904.4-065921.0,44.768479938629454,-6.989171055673951,117.60481000000001,0.42078066
368,368,RMJ113241.9+541310.4,173.1744785693559,54.219561175822385,98.337776,0.3473926
369,369,RMJ132930.6+224302.3,202.37746516114933,22.71729991578755,105.538124,0.43964040000000004
370,370,RMJ114123.3+003801.1,175.34728588219548,0.6336342197290254,71.01612,0.30976847
371,371,RMJ140026.7+410140.5,210.11141885002263,41.02792129177042,76.29434,-1.0
372,372,RMJ001706.3+084944.6,4.276413742518571,8.829049400550158,54.70855,-1.0
373,373,RMJ152346.5+595120.4,230.94364170564987,59.8556711255816,80.565735,0.36183465
374,374,RMJ145424.9+055529.8,223.60370441409225,5.924933032386043,96.65973000000001,-1.0
375,375,RMJ084902.0+544341.0,132.258449606127,54.72806186016682,93.71552,0.35911435
377,377,RMJ105013.0+052829.5,162.55401486238358,5.474855457130468,111.94521,0.41884220000000005
379,379,RMJ102535.3+510554.7,156.3968780314481,51.09852490868361,56.600166,0.14188752
380,380,RMJ101346.4+194549.8,153.44342443675146,19.763834172694537,56.127266000000006,0.112411015
381,381,RMJ100838.3+604644.2,152.15945486354963,60.77894892019429,101.93795,0.39897808
382,382,RMJ102257.6+151120.9,155.7399313145637,15.189130806904288,62.595375,0.2555402
384,384,RMJ080757.6+395225.1,121.99004890616231,39.87363152671133,33.244803999999995,0.19182284
385,385,RMJ220107.7+111805.2,330.28211022203146,11.301451919316593,74.402725,0.23816060000000003
386,386,RMJ145038.3+051744.9,222.6597371132242,5.295796640798215,58.552803000000004,0.15945545
387,387,RMJ140233.1+140823.2,210.63771986965358,14.139787888128653,71.70259,0.24612832
388,388,RMJ212510.4-065748.8,321.29329116892717,-6.9635447584555195,53.80851,-1.0
389,389,RMJ145917.2+275712.5,224.82156562562986,27.953465725528712,81.42000999999999,0.25385934
390,390,RMJ145506.8+615809.9,223.7784941456913,61.969403296708386,91.88492600000001,0.27415809999999996
391,391,RMJ152459.8+373926.7,231.24919718309326,37.657425379004295,99.74123399999999,0.40004987
392,392,RMJ222409.8+001933.5,336.04089593442404,0.3259735895452938,57.45444499999999,0.14561437
396,396,RMJ112701.7+170744.8,171.7571399951486,17.129100428094358,57.164604000000004,-1.0
397,397,RMJ103517.2+115959.7,158.82159862658511,11.999911864884627,89.32209,0.32236612
398,398,RMJ113859.5+633521.1,174.74792496257106,63.589196995914705,57.637505000000004,-1.0
400,400,RMJ103444.9+061030.2,158.68687533848262,6.175059905887313,74.73833499999999,0.30805844
401,401,RMJ121716.1+104411.2,184.31714314034784,10.73643661394778,76.85876999999999,0.28040415
402,402,RMJ120413.8+531526.1,181.05761777277738,53.257253830998486,82.74719,0.305169
403,403,RMJ024803.4-033145.2,42.014131239893054,-3.52922998697999,80.27589,-1.0
404,404,RMJ125258.6+190851.2,193.24400013259282,19.147560765938724,66.71422,0.28638905
