,Name,RAdeg,DEdeg,z,MSZ,MCXC,RedMAPPer
972,PSZ2 G215.75-32.97,73.7970446,-16.5572814,-1.0,0.0,            ,                    
973,PSZ2 G216.25+10.10,113.3567643,1.6767467,-1.0,0.0,            ,                    
976,PSZ2 G216.76-41.84,65.3237849,-20.3952215,-1.0,0.0,            ,                    
981,PSZ2 G218.58+08.71,113.1883998,-1.0031259,-1.0,0.0,            ,                    
992,PSZ2 G221.06-44.05,64.0353603,-24.0544208,-1.0,0.0,            ,                    
1004,PSZ2 G224.37-47.33,61.0976569,-27.0629213,-1.0,0.0,            ,                    
1009,PSZ2 G224.86-79.51,24.5815777,-28.8073806,-1.0,0.0,            ,                    
1010,PSZ2 G225.18-33.61,75.9983808,-24.1887635,-1.0,0.0,            ,                    
1013,PSZ2 G225.76-17.35,92.5719521,-18.9449287,-1.0,0.0,            ,                    
1016,PSZ2 G226.12-19.51,90.613999,-20.1029268,-1.0,0.0,            ,                    
1017,PSZ2 G226.15+09.02,117.0195167,-7.4467213,-1.0,0.0,            ,                    
1022,PSZ2 G227.30+09.00,117.5642503,-8.4398388,-1.0,0.0,            ,                    
1023,PSZ2 G227.44-31.24,79.1244928,-25.2855551,-1.0,0.0,            ,                    
1026,PSZ2 G227.61-84.72,18.6636788,-28.3464596,-1.0,0.0,            ,                    
1032,PSZ2 G228.35-66.31,39.6691528,-30.8391339,-1.0,0.0,            ,                    
1038,PSZ2 G229.40-15.49,95.8813596,-21.4042162,-1.0,0.0,            ,                    
1042,PSZ2 G230.28-28.57,82.7881382,-26.8247287,-1.0,0.0,            ,                    
1048,PSZ2 G231.41+77.48,179.9967162,22.580825,-1.0,0.0,            ,                    
1051,PSZ2 G231.74-70.59,34.5475043,-31.6966789,-1.0,0.0,            ,                    
1053,PSZ2 G232.27+12.59,123.1989488,-10.8505786,-1.0,0.0,            ,                    
1054,PSZ2 G232.45-17.44,95.1723315,-24.861659,-1.0,0.0,            ,                    
1057,PSZ2 G233.12-26.25,86.1637956,-28.5030643,-1.0,0.0,            ,                    
1060,PSZ2 G233.43-15.36,97.6807879,-24.9287933,-1.0,0.0,            ,                    
1061,PSZ2 G233.46+25.46,134.8022873,-4.9222813,-1.0,0.0,            ,                    
1064,PSZ2 G234.09+10.45,122.2897601,-13.4884698,-1.0,0.0,            ,                    
1069,PSZ2 G235.96+38.21,146.546254,0.4861218,-1.0,0.0,            ,                    
1070,PSZ2 G236.68-37.71,73.9951074,-34.2263486,-1.0,0.0,            ,                    
1072,PSZ2 G237.41-21.34,92.9605532,-30.6324982,-1.0,0.0,            ,                    
1073,PSZ2 G237.68+57.83,163.3788293,10.8158303,-1.0,0.0,            ,                    
1082,PSZ2 G240.03-19.81,95.6318723,-32.417899,-1.0,0.0,            ,                    
1086,PSZ2 G240.71-74.03,29.83484,-33.5395282,-1.0,0.0,            ,                    
1089,PSZ2 G241.41-65.88,39.2629516,-36.1301105,-1.0,0.0,            ,                    
1093,PSZ2 G241.91+07.79,124.2630705,-21.434342,-1.0,0.0,            ,                    
1094,PSZ2 G241.98+19.56,134.4557678,-14.7419999,-1.0,0.0,            ,                    
1098,PSZ2 G242.74-11.66,105.6921577,-31.7029183,-1.0,0.0,            ,                    
1099,PSZ2 G243.00-65.94,38.9777896,-36.7376131,-1.0,0.0,            ,                    
1105,PSZ2 G244.12+26.12,141.0350348,-12.3026685,-1.0,0.0,            ,                    
1112,PSZ2 G245.66-07.40,111.7014663,-32.4179237,-1.0,0.0,            ,                    
1116,PSZ2 G246.45-07.68,111.8392777,-33.2310445,-1.0,0.0,            ,                    
1119,PSZ2 G246.86-12.29,107.0408592,-35.627411,-1.0,0.0,            ,                    
1120,PSZ2 G246.91+24.65,141.520125,-15.187409,-1.0,0.0,            ,                    
1121,PSZ2 G247.14+25.88,142.6282798,-14.5477547,-1.0,0.0,            ,                    
1127,PSZ2 G248.95-20.71,98.0224107,-40.6086621,-1.0,0.0,            ,                    
1128,PSZ2 G249.06+31.00,147.721536,-12.4052782,-1.0,0.0,            ,                    
1129,PSZ2 G249.14+28.98,146.2414376,-13.822422,-1.0,0.0,            ,                    
1131,PSZ2 G249.52+18.21,137.9844925,-21.1876528,-1.0,0.0,            ,                    
1140,PSZ2 G250.43-09.02,112.6018754,-37.35368,-1.0,0.0,            ,                    
1141,PSZ2 G250.47-33.97,80.7592651,-44.7920821,-1.0,0.0,            ,                    
1144,PSZ2 G250.73+22.85,142.5033215,-18.9999842,-1.0,0.0,            ,                    
1147,PSZ2 G251.21-16.74,103.9362566,-41.2524688,-1.0,0.0,            ,                    
1148,PSZ2 G251.55-42.78,68.2533354,-45.8395209,-1.0,0.0,            ,                    
1150,PSZ2 G252.45+73.44,179.6442305,16.0051067,-1.0,0.0,            ,                    
1151,PSZ2 G252.51+20.02,141.4441469,-22.1318928,-1.0,0.0,            ,                    
1153,PSZ2 G252.95+18.94,140.879179,-23.1606997,-1.0,0.0,            ,                    
1158,PSZ2 G253.43+30.57,150.0920479,-15.4101096,-1.0,0.0,            ,                    
1159,PSZ2 G253.44-10.93,112.1382027,-40.8546006,-1.0,0.0,            ,                    
1161,PSZ2 G253.95+39.12,156.4539769,-9.5223451,-1.0,0.0,            ,                    
1163,PSZ2 G254.10+19.95,142.4823086,-23.2729554,-1.0,0.0,            ,                    
1166,PSZ2 G254.52+08.27,132.8766515,-31.2645456,-1.0,0.0,            ,                    
1167,PSZ2 G254.52+62.52,172.4883319,7.5847151,-1.0,0.0,            ,                    
1182,PSZ2 G256.41+32.31,153.2545534,-15.8915488,-1.0,0.0,            ,                    
1198,PSZ2 G260.80+06.71,136.2992971,-37.0249717,-1.0,0.0,            ,                    
1201,PSZ2 G261.11+34.90,158.0988526,-16.4440763,-1.0,0.0,            ,                    
1203,PSZ2 G261.67-10.97,117.3343113,-48.0421091,-1.0,0.0,            ,                    
1216,PSZ2 G263.65+27.87,155.3216307,-23.3148778,-1.0,0.0,            ,                    
1218,PSZ2 G263.96+40.64,163.5168981,-13.1793596,-1.0,0.0,            ,                    
1220,PSZ2 G264.52-17.77,109.4666369,-53.4518315,-1.0,0.0,            ,                    
1222,PSZ2 G264.83+35.84,161.2343353,-17.5011361,-1.0,0.0,            ,                    
1227,PSZ2 G265.35+08.06,141.4941508,-39.3761435,-1.0,0.0,            ,                    
1229,PSZ2 G265.60-46.87,58.7615491,-54.7467297,-1.0,0.0,            ,                    
1232,PSZ2 G266.50-25.31,97.6560044,-57.3855151,-1.0,0.0,            ,                    
1236,PSZ2 G267.30-46.19,59.1299068,-56.0792555,-1.0,0.0,            ,                    
1237,PSZ2 G267.55+09.14,144.5156939,-40.0881511,-1.0,0.0,            ,                    
1238,PSZ2 G268.07+09.39,145.2400595,-40.2458812,-1.0,0.0,            ,                    
1243,PSZ2 G269.02+46.30,169.7936482,-10.3986763,-1.0,0.0,            ,                    
1247,PSZ2 G269.57+15.70,151.7926391,-36.317214,-1.0,0.0,            ,                    
1249,PSZ2 G270.07-20.02,109.0292653,-59.1583692,-1.0,0.0,            ,                    
1251,PSZ2 G270.45-14.50,118.9004803,-57.249871,-1.0,0.0,            ,                    
1253,PSZ2 G270.78+36.83,166.0474164,-19.2574123,-1.0,0.0,            ,                    
1254,PSZ2 G270.88+37.23,166.3311528,-18.9486102,-1.0,0.0,            ,                    
1257,PSZ2 G271.04-12.16,123.1561485,-56.5993023,-1.0,0.0,            ,                    
1258,PSZ2 G271.15+21.10,157.0896629,-32.7954838,-1.0,0.0,            ,                    
1261,PSZ2 G271.53+36.41,166.3724522,-19.9187607,-1.0,0.0,            ,                    
1263,PSZ2 G271.55+26.00,160.560815,-28.8802353,-1.0,0.0,            ,                    
1269,PSZ2 G272.65+32.50,165.1710868,-23.7773077,-1.0,0.0,            ,                    
1275,PSZ2 G274.73-16.79,118.6129556,-61.9600438,-1.0,0.0,            ,                    
1277,PSZ2 G275.24-40.42,65.539419,-63.5877232,-1.0,0.0,            ,                    
1278,PSZ2 G275.45-28.87,92.2771279,-65.7313946,-1.0,0.0,            ,                    
1280,PSZ2 G275.73-06.12,137.0151795,-56.695102,-1.0,0.0,            ,                    
1282,PSZ2 G276.14-07.68,135.347808,-58.0304453,-1.0,0.0,            ,                    
1283,PSZ2 G276.46-21.52,110.1690605,-65.2938828,-1.0,0.0,            ,                    
1287,PSZ2 G277.93+12.34,158.0673575,-43.6660247,-1.0,0.0,            ,                    
1288,PSZ2 G278.32-18.77,117.9169586,-65.9039967,-1.0,0.0,            ,                    
1290,PSZ2 G278.56+10.74,157.6282333,-45.3503069,-1.0,0.0,            ,                    
1292,PSZ2 G278.74-45.26,53.2084194,-63.5468909,-1.0,0.0,            ,                    
1293,PSZ2 G278.79+08.54,156.2233157,-47.3374002,-1.0,0.0,            ,                    
1294,PSZ2 G278.87+16.70,162.0431383,-40.3358823,-1.0,0.0,            ,                    
1295,PSZ2 G278.91-15.76,124.9708487,-64.9912125,-1.0,0.0,            ,                    
1296,PSZ2 G278.92+31.06,169.7376107,-27.4578112,-1.0,0.0,            ,                    
1297,PSZ2 G278.94-17.62,121.09173,-65.9300519,-1.0,0.0,            ,                    
1304,PSZ2 G280.39-10.48,136.6507197,-63.0359559,-1.0,0.0,            ,                    
1306,PSZ2 G280.78-52.22,40.3064115,-59.9275694,-1.0,0.0,            ,                    
1309,PSZ2 G281.48-08.34,141.6462016,-62.3463303,-1.0,0.0,            ,                    
1310,PSZ2 G282.11+38.61,175.5000126,-21.4376665,-1.0,0.0,            ,                    
1314,PSZ2 G282.32-40.15,60.2229076,-68.5513407,-1.0,0.0,            ,                    
1316,PSZ2 G282.96+14.23,165.2990154,-44.3202475,-1.0,0.0,            ,                    
1320,PSZ2 G284.30-26.75,99.8761901,-73.402605,-1.0,0.0,            ,                    
1324,PSZ2 G285.18+16.11,169.0743325,-43.4527813,-1.0,0.0,            ,                    
1325,PSZ2 G285.28-47.35,42.5380197,-65.4993759,-1.0,0.0,            ,                    
1329,PSZ2 G285.80-26.46,101.4233312,-74.706451,-1.0,0.0,            ,                    
1330,PSZ2 G285.85-46.36,43.4112002,-66.5061971,-1.0,0.0,            ,                    
1332,PSZ2 G286.07-42.75,49.75883,-69.222243,-1.0,0.0,            ,                    
1334,PSZ2 G286.32-30.62,85.3793735,-75.0625914,-1.0,0.0,            ,                    
1337,PSZ2 G286.66-23.93,111.5331787,-74.9866657,-1.0,0.0,            ,                    
1347,PSZ2 G287.55-14.25,141.6886441,-70.7315109,-1.0,0.0,            ,                    
1351,PSZ2 G288.06-46.73,39.8015062,-67.1621151,-1.0,0.0,            ,                    
1356,PSZ2 G288.87-32.97,73.7615844,-76.5163358,-1.0,0.0,            ,                    
1359,PSZ2 G289.30-28.95,91.0688695,-77.8445897,-1.0,0.0,            ,                    
1360,PSZ2 G289.50+32.71,179.9769069,-28.8046571,-1.0,0.0,            ,                    
1361,PSZ2 G289.50-47.49,36.6101369,-67.0819054,-1.0,0.0,            ,                    
1363,PSZ2 G290.38+37.57,181.9785845,-24.2359602,-1.0,0.0,            ,                    
1364,PSZ2 G290.83-45.84,36.851874,-68.9655357,-1.0,0.0,            ,                    
1365,PSZ2 G291.34+14.70,176.4087925,-46.6819618,-1.0,0.0,            ,                    
1367,PSZ2 G292.04+22.91,179.9441091,-38.8609429,-1.0,0.0,            ,                    
1368,PSZ2 G292.22-43.33,38.2313262,-71.6195341,-1.0,0.0,            ,                    
1371,PSZ2 G292.69-18.32,143.7570983,-77.1033593,-1.0,0.0,            ,                    
1373,PSZ2 G292.77-23.80,120.5493457,-80.2478583,-1.0,0.0,            ,                    
1374,PSZ2 G292.84-16.57,149.2666707,-75.9083461,-1.0,0.0,            ,                    
1375,PSZ2 G293.01-65.78,19.2871935,-50.8488047,-1.0,0.0,            ,                    
1376,PSZ2 G293.09+43.20,185.2897097,-19.0906391,-1.0,0.0,            ,                    
1378,PSZ2 G293.17-14.35,155.4660664,-74.3155732,-1.0,0.0,            ,                    
1380,PSZ2 G293.35-10.50,162.5448764,-71.0897932,-1.0,0.0,            ,                    
1381,PSZ2 G293.63+08.25,177.2786319,-53.4889593,-1.0,0.0,            ,                    
1382,PSZ2 G293.80-40.77,39.4300909,-74.4141561,-1.0,0.0,            ,                    
1383,PSZ2 G293.92-17.26,150.8497478,-77.0983877,-1.0,0.0,            ,                    
1384,PSZ2 G294.28-19.03,146.5609664,-78.6589988,-1.0,0.0,            ,                    
1385,PSZ2 G294.31-14.18,159.3039572,-74.7606384,-1.0,0.0,            ,                    
1387,PSZ2 G294.37-14.33,159.2046791,-74.9175365,-1.0,0.0,            ,                    
1388,PSZ2 G294.45-13.94,160.1930199,-74.6249211,-1.0,0.0,            ,                    
1389,PSZ2 G294.64+30.15,184.3980385,-32.1676562,-1.0,0.0,            ,                    
1392,PSZ2 G295.00-37.76,42.9758355,-77.4498096,-1.0,0.0,            ,                    
1395,PSZ2 G295.27+32.25,185.369873,-30.1682685,-1.0,0.0,            ,                    
1397,PSZ2 G295.36+24.29,184.0871402,-38.0593901,-1.0,0.0,            ,                    
1398,PSZ2 G295.61-17.50,156.2505744,-78.2431533,-1.0,0.0,            ,                    
1400,PSZ2 G295.92-39.39,36.5377538,-76.4194567,-1.0,0.0,            ,                    
1403,PSZ2 G296.59-10.50,171.9015264,-72.33731,-1.0,0.0,            ,                    
1404,PSZ2 G296.88-17.07,162.549314,-78.4984574,-1.0,0.0,            ,                    
1406,PSZ2 G297.16-44.90,25.9134866,-71.632463,-1.0,0.0,            ,                    
1407,PSZ2 G297.31-34.68,43.991144,-81.0391578,-1.0,0.0,            ,                    
1408,PSZ2 G297.64-11.94,173.7429101,-74.0284876,-1.0,0.0,            ,                    
1409,PSZ2 G297.84+26.03,187.1659874,-36.6148495,-1.0,0.0,            ,                    
1410,PSZ2 G297.91+31.43,187.8533032,-31.2421661,-1.0,0.0,            ,                    
1414,PSZ2 G299.54+17.83,188.3017751,-44.9185444,-1.0,0.0,            ,                    
1415,PSZ2 G299.68-60.21,15.8068064,-56.8424341,-1.0,0.0,            ,                    
1418,PSZ2 G301.90+20.17,191.5500968,-42.6826757,-1.0,0.0,            ,                    
1422,PSZ2 G303.00+20.86,192.947158,-42.0057981,-1.0,0.0,            ,                    
1426,PSZ2 G303.72-48.28,11.398436,-68.8371011,-1.0,0.0,            ,                    
1427,PSZ2 G303.75-32.86,6.0180877,-84.2206932,-1.0,0.0,            ,                    
1429,PSZ2 G303.98-18.29,199.3557478,-81.109195,-1.0,0.0,            ,                    
1435,PSZ2 G304.95-18.60,205.5794155,-81.2788479,-1.0,0.0,            ,                    
1436,PSZ2 G305.14-33.60,357.0183531,-83.2462831,-1.0,0.0,            ,                    
1437,PSZ2 G305.39-40.24,4.6578374,-76.7277062,-1.0,0.0,            ,                    
1438,PSZ2 G305.55-42.77,5.7782256,-74.2063506,-1.0,0.0,            ,                    
1439,PSZ2 G305.59-54.80,9.5577515,-62.2546211,-1.0,0.0,            ,                    
1440,PSZ2 G305.76+44.79,194.9767598,-18.0330138,-1.0,0.0,            ,                    
1442,PSZ2 G305.96-25.45,251.9190311,-86.8106899,-1.0,0.0,            ,                    
1443,PSZ2 G305.96-37.15,359.2900797,-79.6524604,-1.0,0.0,            ,                    
1446,PSZ2 G306.23+11.92,197.973139,-50.8188756,-1.0,0.0,            ,                    
1448,PSZ2 G306.62-41.25,1.6583114,-75.5472413,-1.0,0.0,            ,                    
1451,PSZ2 G307.23+16.35,198.8398574,-46.3161949,-1.0,0.0,            ,                    
1454,PSZ2 G308.04-15.48,216.0945865,-77.4267491,-1.0,0.0,            ,                    
1462,PSZ2 G309.62-19.95,234.82538,-80.5657397,-1.0,0.0,            ,                    
1463,PSZ2 G310.22+23.02,201.5511705,-39.3544674,-1.0,0.0,            ,                    
1464,PSZ2 G310.81+83.91,193.7525349,21.0947672,-1.0,0.0,            ,                    
1465,PSZ2 G311.18-47.76,357.6798135,-68.3801504,-1.0,0.0,            ,                    
1466,PSZ2 G311.23-23.00,255.913123,-81.4289483,-1.0,0.0,            ,                    
1467,PSZ2 G311.33-48.50,358.1152046,-67.6484568,-1.0,0.0,            ,                    
1471,PSZ2 G312.35+17.84,205.3895592,-44.1040255,-1.0,0.0,            ,                    
1472,PSZ2 G312.48-28.86,296.6917179,-81.3869204,-1.0,0.0,            ,                    
1484,PSZ2 G314.77-28.57,293.4761027,-79.4365774,-1.0,0.0,            ,                    
1488,PSZ2 G315.66-28.64,293.5013063,-78.6476478,-1.0,0.0,            ,                    
1490,PSZ2 G315.71-83.81,11.2291975,-33.1467138,-1.0,0.0,            ,                    
1492,PSZ2 G316.43+54.02,200.819439,-8.0130277,-1.0,0.0,            ,                    
1493,PSZ2 G316.51-33.21,313.5503874,-76.7867263,-1.0,0.0,            ,                    
1494,PSZ2 G316.89-32.24,309.0955447,-76.8455865,-1.0,0.0,            ,                    
1497,PSZ2 G317.79+26.63,208.9920333,-34.366975,-1.0,0.0,            ,                    
1501,PSZ2 G318.46+83.79,194.6379736,21.1366488,-1.0,0.0,            ,                    
1502,PSZ2 G318.54-07.62,232.9243144,-65.5213568,-1.0,0.0,            ,                    
1504,PSZ2 G319.16+26.63,210.4068892,-34.0109018,-1.0,0.0,            ,                    
1508,PSZ2 G319.64-65.11,1.8784071,-50.5599751,-1.0,0.0,            ,                    
1509,PSZ2 G320.94+83.69,194.9459811,21.1157325,-1.0,0.0,            ,                    
1510,PSZ2 G321.08-17.96,257.9283432,-70.9264049,-1.0,0.0,            ,                    
1511,PSZ2 G321.30+50.63,204.5938123,-10.5553959,-1.0,0.0,            ,                    
1512,PSZ2 G321.94+75.57,197.6432832,13.4176995,-1.0,0.0,            ,                    
1514,PSZ2 G322.44+20.29,216.6178635,-38.951159,-1.0,0.0,            ,                    
1516,PSZ2 G322.74-42.10,330.7661473,-67.9634736,-1.0,0.0,            ,                    
1520,PSZ2 G323.31+27.37,214.2706026,-32.0827267,-1.0,0.0,            ,                    
1522,PSZ2 G323.70-25.45,282.4323869,-71.3247736,-1.0,0.0,            ,                    
1523,PSZ2 G323.77-33.80,308.3535893,-70.8782359,-1.0,0.0,            ,                    
1524,PSZ2 G323.96+43.81,208.5254743,-16.4825694,-1.0,0.0,            ,                    
1531,PSZ2 G325.19+49.12,207.4979135,-11.1992951,-1.0,0.0,            ,                    
1532,PSZ2 G325.25-33.72,307.2512122,-69.7017107,-1.0,0.0,            ,                    
1534,PSZ2 G325.86-33.56,306.4915892,-69.2386539,-1.0,0.0,            ,                    
1538,PSZ2 G326.73+54.80,206.3749671,-5.5497642,-1.0,0.0,            ,                    
1539,PSZ2 G327.27+11.05,227.8356362,-45.1025073,-1.0,0.0,            ,                    
1542,PSZ2 G327.66-54.26,345.907593,-57.3801875,-1.0,0.0,            ,                    
1543,PSZ2 G328.05+15.79,225.4370484,-40.6348407,-1.0,0.0,            ,                    
1547,PSZ2 G328.96+71.97,200.8032917,10.728222,-1.0,0.0,            ,                    
1548,PSZ2 G329.29+29.18,218.9841955,-28.2837244,-1.0,0.0,            ,                    
1550,PSZ2 G329.48-22.67,278.2479659,-65.5527931,-1.0,0.0,            ,                    
1553,PSZ2 G330.07+28.11,220.2318156,-28.9273244,-1.0,0.0,            ,                    
1558,PSZ2 G332.11-23.63,281.8545359,-63.4669718,-1.0,0.0,            ,                    
1565,PSZ2 G335.14+30.70,223.1025067,-24.4981632,-1.0,0.0,            ,                    
1570,PSZ2 G337.01+38.30,220.2660344,-17.2070501,-1.0,0.0,            ,                    
1573,PSZ2 G337.23-12.59,265.3503124,-54.7810927,-1.0,0.0,            ,                    
1574,PSZ2 G337.90+23.58,229.8026131,-29.0701287,-1.0,0.0,            ,                    
1575,PSZ2 G337.91-12.15,265.2563183,-53.9834537,-1.0,0.0,            ,                    
1576,PSZ2 G337.92-64.34,351.672256,-46.611808,-1.0,0.0,            ,                    
1577,PSZ2 G337.95+22.70,230.4398862,-29.7548536,-1.0,0.0,            ,                    
1578,PSZ2 G337.99-33.61,303.6793437,-59.2175212,-1.0,0.0,            ,                    
1579,PSZ2 G338.04+23.65,229.88005,-28.9404858,-1.0,0.0,            ,                    
1580,PSZ2 G338.21+23.46,230.1449047,-29.0007972,-1.0,0.0,            ,                    
1581,PSZ2 G338.25+22.60,230.761883,-29.6804955,-1.0,0.0,            ,                    
1582,PSZ2 G338.52+22.97,230.7418915,-29.2306816,-1.0,0.0,            ,                    
1585,PSZ2 G339.74-51.08,333.7589777,-53.3557017,-1.0,0.0,            ,                    
1586,PSZ2 G340.09+22.89,232.119484,-28.4241335,-1.0,0.0,            ,                    
1587,PSZ2 G340.35-42.80,320.1064682,-55.9377803,-1.0,0.0,            ,                    
1592,PSZ2 G340.97+34.18,225.456067,-18.8787924,-1.0,0.0,            ,                    
1593,PSZ2 G341.09-33.15,302.68887,-56.636643,-1.0,0.0,            ,                    
1598,PSZ2 G342.32+23.51,233.4871771,-26.6588094,-1.0,0.0,            ,                    
1600,PSZ2 G342.45+24.14,233.1549831,-26.0996037,-1.0,0.0,            ,                    
1605,PSZ2 G343.46+52.65,216.1078215,-2.7397594,-1.0,0.0,            ,                    
1606,PSZ2 G343.68+24.10,234.143467,-25.4146858,-1.0,0.0,            ,                    
1607,PSZ2 G343.92+22.67,235.3521128,-26.3668896,-1.0,0.0,            ,                    
1610,PSZ2 G345.38-25.32,290.0080391,-52.0564543,-1.0,0.0,            ,                    
1620,PSZ2 G347.96+80.46,200.033481,20.2120538,-1.0,0.0,            ,                    
1625,PSZ2 G349.18+38.66,227.9724113,-11.2784758,-1.0,0.0,            ,                    
1627,PSZ2 G349.50-06.85,266.9918117,-41.4478663,-1.0,0.0,            ,                    
1632,PSZ2 G353.36-26.49,294.102131,-45.2953732,-1.0,0.0,            ,                    
1635,PSZ2 G355.22-70.03,352.831781,-37.9114526,-1.0,0.0,            ,                    
1639,PSZ2 G356.21-43.11,317.834006,-44.4344229,-1.0,0.0,            ,                    
1642,PSZ2 G356.88-11.33,276.5105802,-37.0974342,-1.0,0.0,            ,                    
1647,PSZ2 G358.80-10.83,276.9624092,-35.1774436,-1.0,0.0,            ,                    
1651,PSZ2 G359.60-08.72,275.0918356,-33.5317168,-1.0,0.0,            ,                    
1652,PSZ2 G359.67-07.23,273.5496293,-32.7909659,-1.0,0.0,            ,                    
