,0,1
0,0.4947485609586482,0.30519713439941404
1,0.7558699772985623,0.3727879075050354
2,0.7795081387949867,0.2769755569934845
3,0.9357152338817781,0.37493388333320615
4,0.6905255407664583,0.264653653717041
5,0.5858805040904344,0.2710275658130646
6,0.3411251550861306,0.2779964514732361
7,0.7742680405605481,0.4064798065185547
8,0.985009792108666,0.34586381993293763
9,0.7950185140269859,0.26949301443099977
10,0.8922020008419749,0.20156751523017885
11,0.5255081094237626,0.25142915496826174
12,0.31822114706561255,0.25177885541915895
13,0.617922506423944,0.33343489418029787
14,0.9086636435886373,0.29795412669181826
15,0.7657655654091737,0.3097438730239868
16,0.4578041245281946,0.0011992941737175022
17,0.6056887838385608,0.3017249737739563
18,0.7737690093658028,0.1509526406288147
19,0.5262677495402753,0.30043992743492126
20,0.5606077445349178,0.26872036204338073
21,0.5820291006349302,0.17818200931549072
22,0.34432379228285676,0.0005646661996841496
23,0.8014440366421581,0.0035735980749130314
24,0.6364632276420505,0.1975058193206787
25,0.06888471079213385,8.56245756149232e-05
26,0.9326756842587963,0.19745867204666137
27,0.8232069480346318,0.19885619235038757
28,0.9234327809819183,0.15272574377059936
29,0.8214901108193734,0.10092218470573425
30,0.5765897509140093,0.25421722483634945
31,0.2885214396421718,0.2159682388305664
32,0.5476124029907943,0.19567467522621154
33,0.5718010392627906,0.09861223649978637
34,0.4896282822749689,0.20158554863929748
35,0.3802339843785406,0.2786598081588745
36,0.8266268752121387,0.40207985472679136
37,0.9272565235630204,0.22944521350860597
38,0.6695967901875278,0.15383770508766176
39,0.6874511002549131,0.2932997290611267
40,0.5656978333107998,0.338498050403595
41,0.22357901414143622,0.3785186354637146
42,0.5425186937548245,0.31948443694114687
43,0.6251708545349767,0.33530756278038026
44,0.2608618522963648,0.32069813652038576
45,0.4044974397144238,0.19207655830383302
46,0.2472845560235783,0.2891568784236908
47,0.2630513933200202,0.3198442403793335
48,0.4301278311469341,0.3334803227901459
49,0.7523578348630172,0.05128497948646546
50,0.02632215741298469,4.053542613982608e-05
51,0.18360388448394038,0.001546849107742304
52,0.9410728117106046,0.16192247400283813
53,0.8778028009686545,0.20845853219032287
54,0.8343259130591106,0.11613138446807861
55,0.7750167988880717,0.04725875387191772
56,0.38002698424495446,0.10603170523643493
57,0.45908230604527117,0.05507507493495942
58,0.9670720473984106,0.021285172009468084
59,0.9666915421475745,0.044992844963073736
60,0.4051527197908234,0.22919567356109619
61,0.3156047027852925,0.17077930698394775
62,0.6320347863871686,0.12214599976539611
63,0.8495962477545703,0.1706209970474243
64,0.8472165990665202,0.16561188230514526
65,0.6703521654072526,0.14357044229507446
66,0.9831814623127674,0.13792496395111087
67,0.8740457294152363,0.048974657773971586
68,0.33128171648997135,0.1263844423294067
69,0.8792805737558019,0.09497465777397152
70,0.9538208027154526,0.10731505441665645
71,0.9274161172896752,0.20103930521011348
72,0.46431113108850874,0.08038444232940678
73,0.9325993590626619,0.007018153285980211
74,0.7577159443801142,0.2085800214767456
75,0.9114308416802404,0.13285872778892516
76,0.5411193249469584,0.11599865994453429
77,0.3068637563786653,0.0009393052101135391
78,0.13551487138140625,0.09629337668418883
79,0.9783882681751209,0.1686918008327484
80,0.8343768132196504,0.21682413101196288
81,0.7953536870157878,0.08514176487922667
82,0.7906552074532582,0.2839973735809326
83,0.8575023039473857,0.28574319362640377
84,0.55020258471049,0.3272612559795379
85,0.2983193530777853,0.3210664856433868
86,0.9892454984089706,0.09363658905029296
87,0.944178007501352,0.14185662746429442
88,0.8976966463209507,0.3201199042797088
89,0.9490650230264857,0.1933947968482971
90,0.6989022828559969,0.08186479091644286
91,0.7876954014489833,0.04358669912815094
92,0.5409794586228062,0.042182562708854676
93,0.9329799434023377,0.1469668915271759
94,0.9720203747565496,0.38710280327796937
95,0.6723258121174593,0.2913286891460419
96,0.9985539284580446,0.23794068961143494
97,0.09911376927292274,0.1324679162979126
98,0.1934261017806775,0.2311745789527893
99,0.17502179867387735,0.4556687381744385
100,0.7311423068076285,0.26715617446899415
101,0.9827766031129861,0.37432642846107483
102,0.8949555191051214,0.38810280327796937
103,0.56848914143656,0.2923286891460419
104,0.9025944945839486,0.23894068961143494
105,0.14401082433784493,0.1334679162979126
106,0.084139280478874,0.2321745789527893
107,0.9542996581792061,0.33457690839767457
108,0.188135029561545,0.4566687381744385
109,0.6555246220865373,0.26815617446899415
110,0.007414049818601252,0.005190845942497246
111,0.4155837656257264,0.034187484169006355
112,0.23342390051037773,0.18177320399284363
113,0.5454198209914376,0.03427200355529786
114,0.7665582597153735,0.2641103748321533
115,0.28565137323390427,0.1118206862449646
116,0.3823214243074953,0.11767889895439149
117,0.5483836114312214,0.17473797836303712
118,0.6903642349823144,0.44866156387329104
119,0.5234840473755824,0.22736665415763854
120,0.6072441159867893,0.4571908097267151
121,0.6879916679985348,0.129074720621109
122,0.9163560785999397,0.10747371423244476
123,0.4991285865437217,0.44801705884933474
124,0.898395398234767,0.4480099360942841
125,0.7588515638089149,0.22965177702903747
126,0.7527468453594898,0.44171637105941775
127,0.5259224185508634,0.22985669779777526
128,0.7651822078505923,0.36102720904350283
129,0.25888265664156174,0.384698716878891
130,0.22631580331866433,0.37992954325675965
131,0.3896414125124181,0.4021018750667572
132,0.718986936250624,0.07090368962287905
133,0.0056261215866191296,0.0010261843204498466
134,0.7599892042402357,0.2220582993507385
135,0.9188382811188032,0.32617253379821776
136,0.7692462106290705,0.09338441805839538
137,0.5469552300657209,0.42036292271614073
138,0.5486738409644177,0.3430704803943634
139,0.9313620419952578,0.3938110502243042
140,0.4773145706390428,0.32053628878593443
141,0.6673993038377015,0.371957990694046
142,0.7734783436534254,0.3689794273853302
143,0.7514757244305658,0.42835676984786986
144,0.4769448252151715,0.24062598066329954
145,0.23542493741833048,0.37175464944839476
146,0.44663935430891566,0.30356896238327025
147,0.505390806593793,0.00034468693733216704
148,0.4508556305907301,0.19497529344558714
149,0.6065330749722074,0.19642660694122313
150,0.9063386496290529,0.19990295844078063
151,0.5341317141409614,0.06713516192436217
152,0.788585831940962,0.2031342454433441
153,0.6505357411621007,0.16719949917793273
154,0.3444859533586632,0.12676710562705992
155,0.8594838477057539,0.15085608439445494
156,0.7938973797491365,0.09056738691329955
157,0.905587373894791,0.16534990744590758
158,0.8303077224480562,0.1197236545562744
159,0.4633746199726102,0.1297108896255493
160,0.6481007282367853,0.10117567257881163
161,0.25921378486805907,0.009287852096557636
162,0.9213097416931413,0.016630458879470844
163,0.744836669478623,0.059643942165374775
164,0.34310004683473594,0.12059913878440859
165,0.014790171420372342,0.000502210807800274
166,0.9206239492831109,0.0022007047653198053
167,0.8411347705017528,0.05604400043487551
168,0.6022230557970552,0.024264621782302875
169,0.8636729312031648,0.2747318327903748
170,0.7236049896025666,0.0014425336837768366
171,0.6537824403728997,0.010569769191741962
172,0.6337852501119529,0.16676096920967104
173,0.4866149503795164,0.11019949917793276
174,0.6550938476572473,0.02429949049949648
175,0.7578928228404289,0.06976710562705996
176,0.7722760331975603,0.06272365455627443
177,0.8847551896771758,0.044175672578811664
178,0.008581221697468147,0.0007829239606857163
179,0.8068543155316907,0.2403369227409363
180,0.7179703283242863,0.06260921266078948
181,0.5183282521519702,0.0009492913246154921
182,0.7330253991066905,0.15275531306266785
183,0.8841922938924921,0.19771011962890625
184,0.9363292026345365,0.3306991387844086
185,0.7289178484001885,0.32029949917793277
186,0.9014657560053075,0.27986710562705996
187,0.6098747289828365,0.3184499074459076
188,0.4245004776317056,0.27282365455627444
189,0.3419470639387038,0.33299867811203004
190,0.46812455764478633,0.11680185961723327
191,0.7661344619679543,0.07847682964801789
192,0.9443255008143273,0.14316722917556762
193,0.7393160227242265,0.08720576930046081
194,0.5978058712485786,0.1255896108150482
195,0.9914138241944785,0.4422482581615448
196,0.9538118916198812,0.5033613474845886
197,0.6399561955625441,0.34708941297531126
198,0.9544622375301218,0.36093847632408144
199,0.3962739052948618,0.3097617793083191
200,0.9153549863302691,0.20875330448150636
201,0.25254348678152605,0.3096099364757538
202,0.9916966199213106,0.42093621373176576
203,0.7724971954436255,0.3134210276603699
204,0.6545187669018305,0.16337569081783293
205,0.9184506794186701,0.2364227476119995
206,0.028864428970211433,0.0010793286323547424
207,0.7783927818364458,0.17597647728919982
208,0.6192658269306519,0.19699554862976074
209,0.8080449234443796,0.33943443717956545
210,0.5300100834992058,0.22178570890426635
211,0.09195831562703814,0.14014725351333618
212,0.8717891381290879,0.2169940915107727
213,0.9209193928758301,0.039515599250793454
214,0.5573475759312564,0.1757804896593094
215,0.35937074405073355,0.31934803686141966
216,0.623407377160785,0.5455951686859131
217,0.8862253373269802,0.38164269886016844
218,0.42530735045255674,0.504395168685913
219,0.42353991828017873,0.38165836873054504
220,0.7779467876870259,0.19931683781147003
221,0.5424813114394496,0.1912210518360138
222,0.5039103023501231,0.19287885072231292
223,0.4357488447705794,0.18878354969024658
224,0.8122520304790524,0.2948872977733612
225,0.6714209275077623,0.2955586248874664
226,0.42026401066222363,0.38145836873054506
227,0.7601067329026044,0.19911683781147002
228,0.557249393619771,0.19102105183601378
229,0.49399722754829445,0.19267885072231292
230,0.4378039248111949,0.18858354969024657
231,0.7822914074771645,0.2946872977733612
232,0.641037293491918,0.29535862488746645
233,0.9648188168517756,0.3341653711795807
234,0.9699259492435425,0.15462934148311613
235,0.7660108951189278,0.33245185685157774
236,0.7556379427058137,0.3769043610572815
237,0.9682523812519683,0.23029451828002928
238,0.7352614744244056,0.3127251662731171
239,0.32279913095597734,0.2621097661972046
240,0.2695160235088036,0.21277357120513918
241,0.7507424801499308,0.04579500336647034
242,0.8749481240697065,0.2995183267116547
243,0.6622590683108257,0.27338756103515627
244,0.8353928436326183,0.2761969961643219
245,0.930655405805517,0.31235826988220217
246,0.5118866988617783,0.05354448635578156
247,0.7567468109997092,0.2726194955825806
248,0.1322255486931466,0.31506977458000185
249,0.6684994406337865,0.2713808216571808
250,0.2115177353795651,0.27743146796226503
251,0.5324757999406028,0.3052940465927124
252,0.9217936022536818,0.2659524403572082
253,0.5408220653084509,0.43507482800483704
254,0.6216233438245878,0.3572967866420746
255,0.951705738858692,0.3468094089984894
256,0.8549087969555609,0.2886148015022278
257,0.8750579077952026,0.31427024993896485
258,0.8315986515363648,0.370628080701828
259,0.8517492207088948,0.10648211359977722
260,0.5332616383752066,0.22288673639297485
261,0.007608095957806445,0.002878968715667729
262,0.9505750401362913,0.10516800999641418
263,0.7548137338864706,0.010199815988540667
264,0.6892732220677529,0.2129086842536926
265,0.8237456127754724,0.20191797518730162
266,0.38385486792904877,0.2044446756839752
267,0.9982364321244709,0.1373801221847534
268,0.6614062072676611,0.234620242357254
269,0.8469746861343531,0.13932824039459227
270,0.130628788043587,0.15885996723175047
271,0.3097146035810061,0.15832015776634215
272,0.9513488570186301,0.06795617074966431
273,0.8376032233044517,0.08300389976501465
274,0.7437482177673443,0.009629317808151239
275,0.4215996114159274,0.09230389976501463
276,0.5420119953552501,0.00032931780815126377
277,0.002969798090085246,1.0839462280282097e-05
278,0.6180468586158266,0.0626328226327896
279,0.8625667595442738,0.31593314671516415
280,0.011425646519938179,0.002678168892860433
281,0.8550927427862701,0.03941087615489958
282,0.995130324382492,0.009881245017051676
283,0.3327186891829557,0.1370817999839783
284,0.6682230379280472,0.2603279929161072
285,0.7610040896103472,0.26814240026474
286,0.36703711208159817,0.24185797381401064
287,0.40535894029664177,0.10398518848419191
